url,기업명,공고명,스크랩 수,경력,학력,근무형태,급여,근무지역,필수사항,우대사항,접수 시작일,접수 마감일
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45494128&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=360031ce-bc2f-4fee-aad7-b9404d4f9bf1,전남대학교병원 의생명연구원,전남대학교병원 사업단과제 수행 경력직연구코디네이터 모집,27,무관(신입포함),"대졸(2,3년제) 이상",계약직,면접 후 결정,광주 동구,X,X,2023.04.14 08:00,2023.05.14 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45493940&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=360031ce-bc2f-4fee-aad7-b9404d4f9bf1,프리시젼바이오(주),[부설연구소] 진단시약 개발 연구원 경력 채용,3,경력 5년 ↑,대졸(4년제) 이상,"정규직, 병역특례 근무형",면접 후 결정,대전 유성구,X,"전공:화학, 생명과학, 생명/환경공학",2023.04.14 08:00,2023.06.13 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45493653&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=360031ce-bc2f-4fee-aad7-b9404d4f9bf1,한스컨설팅,"향남 위치 신약개발바이오기업 연구개발 과장급,2주내처리완료",스크랩,경력 7~10년,석사졸업 이상,정규직,"연봉 6,000 만원 (주 40시간) 근무",경기 화성시,X,"전공:식품/유전/바이오, 생명/환경공학|근무조건:인근거주자|활동/경험:해당직무 근무경험",2023.04.13 21:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45493651&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=360031ce-bc2f-4fee-aad7-b9404d4f9bf1,한스컨설팅,판교 위치 피부과 처방1위기업 제제연구 과-차장급,1,경력 12~20년,석사졸업 이상,정규직,"연봉 7,000 만원 (주 40시간) 근무",경기 성남시 분당구,X,근무조건:인근거주자|활동/경험:해당직무 근무경험,2023.04.13 21:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45493645&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=360031ce-bc2f-4fee-aad7-b9404d4f9bf1,한스컨설팅,문정역 위치 피부과 처방1위기업 RA 대리-과장급,1,경력 6~10년,대졸(4년제) 이상,정규직,"연봉 6,000 만원 (주 40시간) 근무",서울 송파구,X,근무조건:인근거주자|활동/경험:해당직무 근무경험,2023.04.13 21:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45493643&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=360031ce-bc2f-4fee-aad7-b9404d4f9bf1,한스컨설팅,향남 위치 보톡스 관련 신약개발바이오기업 연구소 부장급,스크랩,경력 15~20년,박사졸업,정규직,"연봉 15,000 만원 (주 40시간) 근무",경기 화성시,X,"전공:식품/유전/바이오, 생명/환경공학|근무조건:인근거주자|활동/경험:해당직무 근무경험",2023.04.13 21:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45491670&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=360031ce-bc2f-4fee-aad7-b9404d4f9bf1,아크레이글로벌비즈니스(주),"의료기기 진단사업팀(영업), 관리팀(물류) 채용",21,신입·경력,고교졸업 이상 부문별 상이,정규직,면접 후 결정,"서울 금천구, 강남구, 구로구, 서초구, 영등포구, 경기 광명시, 안양시",X,X,2023.04.13 00:00,2023.04.27 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45491547&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=360031ce-bc2f-4fee-aad7-b9404d4f9bf1,(주)덴티움,㈜덴티움 상반기 각 분야 채용 공고,103,신입·경력,학력무관 *분야별 상이함,정규직 수습기간 3개월,면접 후 결정,"경기 수원시 영통구, 경기전체, 서울전체, 서울 강남구, 대구전체, 대전전체, 경남전체, 충북 청주시,",X,X,2023.04.17 00:00,2023.04.26 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45491147&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=360031ce-bc2f-4fee-aad7-b9404d4f9bf1,(주)성진하이텍,"부품소재 영업, 연구개발, 생산&품질관리 각 부문 채용",6,신입·경력,"대졸(2,3년제) 이상",정규직 수습기간 3개월,면접 후 결정,"경기 화성시,",X,근무조건:인근거주자|활동/경험:해당직무 근무경험,2023.04.14 00:00,2023.04.25 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45490473&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,굿커리어,((중견그룹사 - PV(약물감시) 담당 (대리-과장급) ),1,경력 3~7년,대졸(4년제) 이상,정규직,면접 후 결정,경기 성남시 분당구,X,X,2023.04.13 14:00,2023.05.13 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45490406&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)로엔서지컬,임상시험 연구원 경력사원 모집,7,경력 2년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,"서울 강남구, 서울전체",X,X,2023.04.13 14:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45490162&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,서울대학교병원,내분비대사내과 임상연구코디네이터 (CRC) 모집,37,무관(신입포함),대졸(4년제) 이상,계약직 무기계약직,면접 후 결정,경기 성남시 분당구,X,"전공:간호학, 임상병리학|자격증:영양사, 임상병리사, 간호사|활동/경험:해당직무 인턴경력, 해당직무 근무경험",2023.04.13 14:00,2023.05.13 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45490161&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)지엔티파마,PM 경력직 채용,스크랩,경력 4년 ↑,대졸(4년제) 이상(예정자 가능),정규직 수습기간 3개월,면접 후 결정,경기 용인시 기흥구,"외국어능력:력영어가능자, 영어능통자|활동/경험:해당직무 근무경험","전공:의/약학, 생명과학, 간호학",2023.04.13 14:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45489814&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주) 에이프로젠바이오로직스,(주)에이프로젠바이오로직스 제품기획팀(BD) 경력 채용,6,경력 3년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,"경기 성남시 중원구, 경기전체, 수원시, 용인시, 화성시, 서울전체, 서울 강남구, 관악구, 노원구, 송파구",X,X,2023.04.13 13:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45489252&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)레고켐바이오사이언스,"R&D(개발관리,공정,QM,분석,동물실험) 채용",57,신입·경력,석사졸업 이상,정규직,면접 후 결정,"대전 유성구, 대전전체,",X,활동/경험:해당직무 근무경험,2023.04.13 00:00,2023.04.27 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45487864&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,피플워크(주),"CRA , Sr. CRA - 외국계제약사/CRO 회사",스크랩,경력 2년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.04.13 11:00,2023.05.13 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45487849&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,이연제약(주),이연제약(주) 2023년 상반기 신입/경력사원 채용,468,신입·경력,학력무관 부문별 상이,"정규직, 계약직",면접 후 결정,"서울 강남구, 서울전체, 경기전체, 경기 안양시, 안양시 동안구, 충북전체, 충북 진천군,",X,X,2023.04.14 00:00,2023.04.23 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45487742&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,주식회사 커리어포커스,대기업 계열 제약회사 Portfolio Manager (선임~책임급) 채용,스크랩,경력 4~13년,대졸(4년제) 이상,정규직,면접 후 결정,경기 성남시,X,X,2023.04.13 10:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45487179&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)시선바이오머티리얼스,2023년 수시 부문별 정규직 채용공고,35,신입·경력 2년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,서울 용산구,X,X,2023.04.13 00:00,2023.04.26 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45487104&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)셀랩메드,셀랩메드에서 세포치료제 연구원을 모집합니다.,6,경력 2~5년,석사졸업 이상 생명과학/화학/면역학/의과학/약학,정규직 수습기간 3개월,면접 후 결정,서울 성북구,"전공:공의/약학, 식품/유전/바이오, 생명/환경공학",활동/경험:해당직무 근무경험,2023.04.13 09:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45486773&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,굿커리어,"제약기업 사업제휴팀장(라이센싱 in,out) 과장,차장급(굿커리어)",스크랩,경력 9~16년,대졸(4년제) 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.04.13 10:00,2023.05.13 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45486245&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)에이치피바이오,[정규직] 에이치피바이오 유전자분석 연구원,13,신입,"대졸(2,3년제) 이상(예정자 가능)",정규직 수습기간 3개월,"연봉 3,000 만원 (주 40시간) 근무",충북 청주시 서원구,X,X,2023.04.13 09:00,2023.05.13 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45485675&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,미라셀(주),의료기기 임상연구개발( PM / MA / CRA ) 신입 / 경력자 채용,18,신입·경력 5년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,서울 강남구,X,"전공:화학공학, 식품/유전/바이오, 생명/환경공학|활동/경험:석사학위 수여자, 박사학위 수여자",2023.04.13 09:00,2023.05.13 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45485625&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,이지케어텍(주),[이지케어텍/의료IT 1위] 상호운용성 연구 / 개발 채용,2,경력 2~10년,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,서울 중구,X,활동/경험:해당직무 근무경험,2023.04.13 09:00,2023.06.12 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45485440&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,엠에프디바이오(주),"신약개발 유기합성연구원 모집(석사 이상, 졸업예정자 가능)",6,무관(신입포함),석사졸업 이상(예정자 가능) 석사 이상,정규직 수습기간 2개월,면접 후 결정,경기 화성시,X,"전공:공학계열, 화학|외국어:TOEIC 700급(점) 이상",2023.04.13 08:00,2023.06.12 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45485391&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)유영제약,[유영제약] 전직군 대규모 채용,418,신입·경력,학력무관 직무별 상이,정규직,면접 후 결정,"서울 서초구, 서울전체, 구로구, 경기전체, 경기 수원시, 부산전체, 경남전체, 전북전체, 전북 전주시, 충북",X,X,2023.04.13 00:00,2023.04.24 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45483321&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,환인제약(주),환인제약(주) 중앙연구소 수시채용,157,신입·경력,대졸(4년제) 이상 부문별 상이,정규직 수습기간 3개월,면접 후 결정,"경기 용인시 기흥구, 용인시",X,X,2023.04.12 00:00,2023.04.25 13:30
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45483192&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)네오바이오텍,시험평가 경력 채용,8,경력 2년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,X,서울,X,X,2023.04.12 00:00,2023.05.11 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45483161&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)네오바이오텍,기술 및 제품안정성 유지관리 경력채용(인허가 기술문서 관련),1,경력 3년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,서울,X,X,2023.04.12 00:00,2023.05.11 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45483042&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)네오바이오텍,연구/개발 기획 경력 채용,4,경력 3년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,X,서울,X,X,2023.04.12 00:00,2023.05.11 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45482955&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)네오바이오텍,임상연구 관리 경력 채용,8,경력 1년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,X,서울,X,X,2023.04.12 00:00,2023.05.11 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45482283&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,인바이츠바이오코아,"연구원, 임상병리사 정규직 채용 - 경력&신입",62,무관(신입포함),"대졸(2,3년제) 이상(예정자 가능) 임상병리학",정규직 수습기간 3개월,면접 후 결정,경기 용인시 기흥구,X,"전공:식품/유전/바이오, 생명과학, 임상병리학",2023.04.12 15:00,2023.05.12 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45482210&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)헬스바이옴,헬스바이옴 2023 각 부문 경력 채용,13,경력 3년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,대전 유성구,X,X,2023.04.12 15:00,2023.05.12 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45482176&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)네오바이오텍,시판 후 제품관리 경력 채용,스크랩,경력 3년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,X,서울,X,X,2023.04.12 00:00,2023.05.11 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45481767&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)HR컨설팅그룹,[대기업분사 IT기업] 분석설계/개발자/제안지원 경력직 채용,3,경력 3년 ↑,"대졸(2,3년제) 이상",정규직,면접 후 결정,경기 성남시 분당구,X,X,2023.04.12 15:00,2023.05.12 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45481493&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)스킨메드,화장품 임상시험/평가 연구원 경력직 모집,4,경력 2년 ↑,대졸(4년제) 이상,정규직,X,대전,X,"전공:수학/통계학, 생명과학|활동/경험:해당직무 근무경험",2023.04.12 00:00,2023.05.11 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45481459&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,한국로슈진단(주),"MSA Manager, Finance Enterprise Partner 모집",6,,대졸(4년제) 이상,정규직,면접 후 결정,"서울 강남구,",X,X,2023.04.12 00:00,2023.04.26 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45480702&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,네오뉴트라(주),[네오뉴트라㈜] MW팀(Medical Writing) 간호/의학/생명 임상연구,52,신입·경력(년수무관),대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,서울 종로구,X,"전공:의/약학, 임학/임예학, 생명과학|외국어능력:력영어가능자|활동/경험:해당직무 인턴경력, 해당직무 근무경험, 석사학위 수여자|자격/능력:문서작성 우수자",2023.04.12 14:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45480181&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,(주)커리어케어,복합제 임상개발본부장,스크랩,경력 15년 ↑,석사졸업 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.04.12 13:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45480131&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,삼성서울병원,AR 기반 임상 의사결정지원시스템 개발 위촉직 연구원,2,무관(신입포함),대졸(4년제) 이상(예정자 가능),계약직 기간제,면접 후 결정,서울 강남구,X,X,2023.04.12 13:00,2023.06.11 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45479885&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,삼성서울병원,의료 데이터 분석/인공지능 위촉직 연구원,20,무관(신입포함),대졸(4년제) 이상(예정자 가능),계약직 기간제,면접 후 결정,서울 강남구,X,X,2023.04.12 12:00,2023.06.11 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45479467&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,에스에프인촌(주),Global CRO LM ( Line Manager ) 임상 10년 이상 경력 채용,스크랩,경력 10년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.04.12 12:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45479447&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,에스에프인촌(주),글로벌 임상 CRO QAM 5년 이상 경력자 채용,스크랩,경력 5년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.04.12 12:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45479350&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,에스에프인촌(주),국내 유명 CRO CDA 경력 채용,1,경력 1년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.04.12 12:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45479334&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,포커스에이치알,"코스닥상장 제약사, RA 경력직 (3-9년 내외)",2,경력 3~10년,학력무관,정규직 수습기간 3개월,면접 후 결정,경기 수원시 영통구,X,X,2023.04.12 11:00,2023.04.24 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45479282&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,에스에프인촌(주),글로벌 CRO QCA 3년 이상 경력 채용,스크랩,경력 3~5년,대졸(4년제) 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.04.12 11:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45479256&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,에스에프인촌(주),글로벌 CRO LPS CRA 경력자 채용,스크랩,경력 1년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.04.12 11:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45479237&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,에스에프인촌(주),글로벌 CRO 2년 이상 CRA 경력직 채용,스크랩,경력 2년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.04.12 11:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45479210&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=1b5aae52-e91a-4400-8b22-4de16737329c,에스에프인촌(주),글로벌 CRO 1년 이상 CRA 경력자 채용,스크랩,경력 1년 ↑,학력무관,정규직,면접 후 결정,서울 강남구,X,X,2023.04.12 11:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45479134&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,에스에프인촌(주),글로벌 CRO 임상개발 PM 경력자 채용,스크랩,경력 7년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.04.12 11:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45478739&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,(주)코어덤,코어덤 화장품 임상시험 연구 및 영업 부문 경력 채용공고,4,경력 1년 ↑,대졸(4년제) 이상,"정규직, 계약직 근무",면접 후 결정,서울 송파구,X,"전공:화학공학, 생명과학, 생명/환경공학|활동/경험:해당직무 인턴경력, 해당직무 근무경험|근무조건:인근거주자",2023.04.12 11:00,2023.06.11 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45478165&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,(주)셀키,RA/QA 경력직 채용공고,4,경력 5년 ↑,대졸(4년제) 이상,정규직,X,"서울 금천구, 구로구, 서초구",X,X,2023.04.12 00:00,2023.05.11 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45477239&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,삼성서울병원,삼성서울병원 의학통계센터 System Engineer 모집,2,무관(신입포함),대졸(4년제) 이상(예정자 가능),계약직,면접 후 결정,서울 강남구,X,전공:컴퓨터/시스템공학|자격/능력:컴퓨터활용능력 우수|활동/경험:해당직무 근무경험,2023.04.13 14:00,2023.05.13 18:00
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45477057&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,반석써치(주),(국내 제약/바이오 글로벌 대기업) Medical Communications,5,경력 1년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,인천,X,X,2023.04.12 09:00,2023.05.12 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45476904&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,(주) 에이프로젠바이오로직스,[에이프로젠바이오로직스] 품질총괄실(QM) 경력 채용,29,경력 3년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,"경기 성남시 중원구, 경기전체, 수원시, 용인시, 화성시, 전국",X,X,2023.04.12 09:00,2023.05.21 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45476869&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,(주)브이비젼,[일산/항암제 개발 바이오기업] Genomics팀 연구원 채용,4,무관(신입포함),석사졸업 이상,정규직,면접 후 결정,서울 강남구,X,외국어능력:력영어가능자|활동/경험:해당직무 근무경험,2023.04.12 09:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45476630&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,반석써치(주),(국내 바이오 중견기업) 바이오 의약품 연구개발 (과장-차장급),1,경력 10년 ↑,석사졸업 이상,정규직,면접 후 결정,경기 성남시,X,X,2023.04.12 09:00,2023.05.12 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45476484&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,(주)핀테라퓨틱스,[㈜핀테라퓨틱스] 사업개발/Med.Chem(본부장/팀장) 채용,6,신입·경력,석사졸업 이상,"정규직, 계약직 근무형",면접 후 결정,"경기 성남시, 성남시",X,활동/경험:해당직무 근무경험,2023.04.12 00:00,2023.05.15 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45475205&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,한스컨설팅,판교 위치 피부과 처방1위기업 신약연구 과장급,1,경력 8~10년,대졸(4년제) 이상,정규직,"연봉 6,000 만원 (주 40시간) 근무",경기 성남시 분당구,X,근무조건:인근거주자|활동/경험:해당직무 근무경험,2023.04.11 20:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45474656&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,참진단검사의학과의원,진단검사의학과 검사실 근무자 모집,10,무관(신입포함),"대졸(2,3년제) 이상(예정자 가능)",정규직 수습기간 3개월,"연봉 2,500 만원 (주 40시간) 근무","서울 성북구, 서울전체",X,"전공:생명과학, 임상병리학|자격증:임상병리사|보유역량:고용촉진장려금 대상|근무조건:인근거주자|활동/경험:해당직무 근무경험",2023.04.11 18:00,2023.04.29 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45473959&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=60493fad-8277-4212-8a13-c071784505a1,(주)에스바이오메딕스,연구 행정직 / 제조위생관리 정규직 채용,46,신입·경력,학력무관,정규직 수습기간 3개월,면접 후 결정,서울,X,X,2023.04.11 00:00,2023.04.30 23:59
