url,기업명,공고명,스크랩 수,경력,학력,근무형태,급여,근무지역,필수사항,우대사항,접수 시작일,접수 마감일
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45335923&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)에스앤제이스페이스,광고홍보마케팅 경력직 채용,3,경력 2년 ↑,대졸(4년제) 이상,"계약직 3개월, 정규직 전환 가능",면접 후 결정,서울 강남구,X,X,2023.03.23 17:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45331467&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,유한회사 바이오파마코리아,경영지원 모집,2,경력(년수무관),"대졸(2,3년제) 이상",정규직 수습기간 3개월,면접 후 결정,서울 서초구,자격증:컴퓨터|외국어능력:력영어능통자,활동/경험:해당직무 근무경험,2023.03.23 11:00,2023.04.22 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45331951&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)바이올렛드림,[서울] 병의원 영업직무 경력무관 정규직 채용,스크랩,무관(신입포함),"대졸(2,3년제) 이상(예정자 가능)",정규직 수습기간 2개월,면접 후 결정,서울 송파구,X,"활동/경험:해당직무 인턴경력, 해당직무 근무경험|근무조건:인근거주자, 운전가능자, 차량소지자",2023.03.23 12:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45366170&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,명지춘혜병원,명지춘혜재활병원 주방 보조 채용 공고,스크랩,무관(신입포함),학력무관,정규직 수습기간 3개월,면접 후 결정,서울 영등포구,X,보유역량:장애인우대,2023.03.28 15:00,2023.04.27 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45392034&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)에임즈인터내셔널코리아,[제조대기업] 환경안전 총괄 부장급,1,경력 15년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,서울 강남구,X,X,2023.03.31 14:00,2023.04.15 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45364227&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,에이알메디컴아이앤씨코리아리미티드(영업소),[외국계기업] 메디컴 코리아 영업팀 채용 (서울/대구/부산/광주),4,무관(신입포함),학력무관(예정자 가능),정규직 수습기간 3개월,면접 후 결정,서울 서대문구,X,근무조건:운전가능자|활동/경험:해당직무 근무경험,2023.03.28 13:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45385620&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)위뉴,출판 기획편집자 채용 (웹 콘텐츠 텍스트 제작 담당자),1,경력 2년 ↑,대졸(4년제) 이상,계약직 정규직 전환 가능,면접 후 결정,경기 고양시 일산동구,X,X,2023.03.30 17:00,2023.04.29 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45402952&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)씨메드,(주)씨메드-의료장비 A/S 및 영업 경력직 채용,스크랩,경력(년수무관),대졸(4년제) 이상,정규직,"연봉 3,000 만원 (주 40시간) 근무",대전 동구,자격증:2종보통운전면허|근무조건:운전가능자,활동/경험:해당직무 근무경험,2023.04.03 11:00,2023.04.10 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45382375&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)삼원가든,[삼원가든][월300만~] 본점 홀(영업) 직원 모집 (신입/경력),스크랩,무관(신입포함),학력무관,정규직,월급 300 만원 (주 40시간) 근무,서울 강남구,X,활동/경험:해당직무 근무경험,2023.03.30 13:00,2023.04.29 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45402917&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)씨메드,(주)씨메드-의료제품 납품 직원 채용,2,신입·경력(년수무관),대졸(4년제) 이상,정규직 수습기간 3개월,"연봉 3,000 만원 (주 40시간) 근무",대전 동구,자격증:2종보통운전면허|근무조건:운전가능자,근무조건:인근거주자|활동/경험:해당직무 근무경험,2023.04.03 11:00,2023.04.10 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45402939&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=6b068064-b84c-43a3-8ff3-9a627bc77d72,(주)씨메드,(주)씨메드-의료기기 영업직 채용,스크랩,신입·경력(년수무관),대졸(4년제) 이상,정규직 수습기간 3개월,"연봉 3,000 만원 (주 40시간) 근무",대전 동구,자격증:2종보통운전면허|근무조건:운전가능자,근무조건:인근거주자|활동/경험:해당직무 근무경험,2023.04.03 11:00,2023.04.10 23:59
